,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
274,2005-02-07,123.2,1.9,1.57,122.41,123.27,122.25,144274.0,2116282.0,384248944.0
275,2005-02-11,122.84,-0.36,-0.29,122.6,122.99,121.39,142138.0,1922591.0,383022509.0
276,2005-02-14,124.94,2.1,1.71,124.06,125.44,123.65,238016.0,2742805.0,389904316.0
277,2005-02-15,125.48,0.54,0.43,124.99,125.49,124.37,240949.0,2617601.0,391386640.0
278,2005-02-16,125.85,0.37,0.29,126.08,126.82,125.13,220910.0,2504790.0,392676527.0
279,2005-02-17,125.93,0.08,0.06,126.04,126.22,125.4,223744.0,2375949.0,392542133.0
280,2005-02-18,127.43,1.5,1.19,125.47,127.43,125.14,184273.0,2537115.0,396917581.0
281,2005-02-21,128.09,0.66,0.52,128.44,128.44,127.29,253185.0,3476657.0,398605365.0
282,2005-02-22,126.74,-1.35,-1.05,127.97,128.21,126.43,198960.0,2620936.0,394690106.0
283,2005-02-23,125.53,-1.21,-0.95,125.49,126.04,124.97,166253.0,2343474.0,390581358.0
284,2005-02-24,127.81,2.28,1.82,126.13,128.05,125.76,264985.0,2390732.0,397633083.0
285,2005-02-25,129.13,1.32,1.03,128.66,129.68,128.25,205361.0,2590944.0,401870205.0
286,2005-02-28,130.85,1.72,1.33,129.88,130.9,129.16,215544.0,2861514.0,407178444.0
287,2005-03-02,130.14,-0.71,-0.54,131.21,131.29,129.65,294053.0,3526484.0,404878457.0
288,2005-03-03,130.61,0.47,0.36,130.24,131.27,129.37,237748.0,2689817.0,405993313.0
289,2005-03-04,130.61,0.0,0.0,130.95,131.15,130.05,229761.0,2778831.0,406026066.0
290,2005-03-07,130.11,-0.5,-0.38,131.77,132.22,128.93,250718.0,3073805.0,404153561.0
291,2005-03-08,129.21,-0.9,-0.69,130.54,130.77,128.83,212311.0,2521105.0,401248351.0
292,2005-03-09,130.26,1.05,0.81,128.83,130.26,127.92,158617.0,2540255.0,404467839.0
293,2005-03-10,128.76,-1.5,-1.15,130.07,130.79,128.76,209321.0,3016254.0,399896400.0
294,2005-03-11,131.97,3.21,2.49,129.84,131.98,129.79,187758.0,2728945.0,410361491.0
295,2005-03-14,131.47,-0.5,-0.38,131.34,131.67,130.92,142426.0,2036390.0,408844623.0
296,2005-03-15,127.95,-3.52,-2.68,131.96,131.99,127.86,196550.0,2608824.0,397825250.0
297,2005-03-16,128.17,0.22,0.17,127.64,128.71,126.76,181834.0,2415831.0,398489287.0
298,2005-03-17,126.68,-1.49,-1.16,126.92,127.65,125.59,174681.0,2249167.0,393775062.0
299,2005-03-18,126.82,0.14,0.11,126.88,127.89,126.52,168596.0,1944931.0,394289347.0
300,2005-03-21,126.84,0.02,0.02,126.77,127.92,125.46,124748.0,1786155.0,394316842.0
301,2005-03-22,126.87,0.03,0.02,126.69,127.59,125.9,123555.0,1491726.0,394797656.0
302,2005-03-23,125.16,-1.71,-1.35,126.08,126.95,124.77,143939.0,1645880.0,389736900.0
303,2005-03-24,123.8,-1.36,-1.09,125.54,125.84,123.06,136311.0,1893245.0,385872498.0
304,2005-03-25,125.07,1.27,1.03,124.38,125.09,123.88,174696.0,1103237.0,389657548.0
305,2005-03-28,126.72,1.65,1.32,125.61,127.17,125.61,153786.0,1341507.0,394504444.0
306,2005-03-29,124.13,-2.59,-2.04,126.65,126.72,123.73,142101.0,1473295.0,386400506.0
307,2005-03-30,123.49,-0.64,-0.52,123.26,123.87,122.51,107621.0,1372115.0,384622467.0
308,2005-03-31,124.78,1.29,1.04,125.31,125.4,124.26,103052.0,1401451.0,388946691.0
309,2005-04-01,126.88,2.1,1.68,124.65,127.07,124.61,113872.0,1808102.0,395396616.0
310,2005-04-04,127.22,0.34,0.27,126.77,127.29,126.15,96769.0,1452836.0,396166494.0
311,2005-04-06,127.85,0.63,0.5,127.61,128.2,126.18,94422.0,1847887.0,398209200.0
312,2005-04-07,127.92,0.07,0.05,128.23,128.42,127.46,123686.0,1928081.0,398684055.0
313,2005-04-08,128.44,0.52,0.41,128.86,129.01,128.12,106492.0,1728712.0,400066547.0
314,2005-04-11,127.59,-0.85,-0.66,127.95,127.96,127.09,72784.0,1205828.0,397490038.0
315,2005-04-12,127.24,-0.35,-0.27,127.23,127.72,126.86,107694.0,1309411.0,396000573.0
316,2005-04-13,127.28,0.04,0.03,127.84,127.98,126.98,79188.0,1263609.0,395873167.0
317,2005-04-14,123.29,-3.99,-3.13,126.17,126.26,123.29,115518.0,1983822.0,384018793.0
318,2005-04-15,122.41,-0.88,-0.71,123.49,123.61,121.49,93971.0,1887531.0,381538161.0
319,2005-04-18,119.76,-2.65,-2.16,120.27,120.82,118.79,88791.0,1643385.0,373270719.0
320,2005-04-19,120.5,0.74,0.62,120.64,121.18,120.17,85397.0,1486720.0,375893756.0
321,2005-04-20,121.05,0.55,0.46,121.58,122.68,120.12,91968.0,1613995.0,377458089.0
322,2005-04-21,121.31,0.26,0.21,119.44,121.66,118.33,90044.0,1536448.0,378424153.0
323,2005-04-22,121.36,0.05,0.04,123.03,123.05,121.36,78989.0,1196403.0,378855906.0
324,2005-04-25,122.08,0.72,0.59,120.79,122.24,120.27,90353.0,1143634.0,381311522.0
325,2005-04-26,121.92,-0.16,-0.13,122.21,122.56,121.82,105559.0,1202950.0,380557425.0
326,2005-04-27,119.96,-1.96,-1.61,120.85,120.85,119.23,108969.0,1284146.0,374521985.0
327,2005-04-28,118.36,-1.6,-1.33,120.1,120.19,118.36,100077.0,1444581.0,369457592.0
328,2005-04-29,117.58,-0.78,-0.66,117.06,118.0,116.54,100338.0,1648445.0,367271327.0
329,2005-05-02,118.46,0.88,0.75,118.29,118.48,117.68,68340.0,886018.0,370077961.0
330,2005-05-03,117.89,-0.57,-0.48,118.81,119.12,117.47,85328.0,1009598.0,368271812.0
331,2005-05-04,119.95,2.06,1.75,118.15,120.19,118.15,87070.0,1313665.0,374766017.0
332,2005-05-06,121.26,1.31,1.09,120.4,121.54,120.37,87960.0,1596483.0,379328405.0
333,2005-05-09,120.48,-0.78,-0.64,121.41,121.45,119.36,90724.0,1445902.0,377283296.0
334,2005-05-10,120.4,-0.08,-0.07,121.01,121.26,120.3,76549.0,1201818.0,376798820.0
335,2005-05-11,119.02,-1.38,-1.15,119.48,119.66,118.66,75411.0,1245602.0,372361595.0
336,2005-05-12,118.69,-0.33,-0.28,119.0,119.74,118.69,69041.0,1217548.0,371544289.0
337,2005-05-13,118.87,0.18,0.15,118.38,119.1,117.2,82377.0,1330301.0,372556115.0
338,2005-05-16,119.65,0.78,0.66,119.13,120.5,119.1,92967.0,1309266.0,374937917.0
339,2005-05-17,119.51,-0.14,-0.12,120.9,121.25,118.75,91250.0,1266156.0,374170739.0
340,2005-05-18,120.08,0.57,0.48,120.6,120.84,119.55,101053.0,1350520.0,375752922.0
341,2005-05-19,123.04,2.96,2.47,121.53,123.13,121.53,112391.0,1877277.0,385094951.0
342,2005-05-20,123.02,-0.02,-0.02,123.35,123.57,122.47,83329.0,1213372.0,384965255.0
343,2005-05-23,122.87,-0.15,-0.12,123.38,123.38,122.24,62039.0,938560.0,384382457.0
344,2005-05-24,122.91,0.04,0.03,123.34,123.43,122.36,81236.0,1156101.0,385164633.0
345,2005-05-25,121.37,-1.54,-1.25,122.82,123.39,121.18,90620.0,1505341.0,380557414.0
346,2005-05-26,121.7,0.33,0.27,121.24,121.7,121.05,70314.0,1067844.0,381536295.0
347,2005-05-27,123.89,2.19,1.8,123.03,124.22,122.58,90815.0,1566244.0,388312277.0
348,2005-05-30,124.64,0.75,0.61,124.02,124.65,123.78,67296.0,1141371.0,391156863.0
349,2005-05-31,124.84,0.2,0.16,124.66,125.12,123.56,76321.0,1337599.0,391655458.0
350,2005-06-01,124.9,0.06,0.05,124.06,125.2,124.0,76725.0,1235999.0,391440254.0
351,2005-06-02,125.04,0.14,0.11,125.87,126.19,125.04,113845.0,1518750.0,391738791.0
352,2005-06-03,125.7,0.66,0.53,125.2,125.7,124.89,104658.0,1374156.0,393881557.0
353,2005-06-07,124.79,-0.91,-0.72,125.62,125.62,124.56,91649.0,1490016.0,391494447.0
354,2005-06-08,125.62,0.83,0.67,124.48,125.76,124.46,104511.0,1813198.0,393848309.0
355,2005-06-09,127.22,1.6,1.27,125.12,127.22,124.89,129653.0,2371449.0,398676113.0
356,2005-06-10,127.68,0.46,0.36,127.04,128.2,126.67,129732.0,1949199.0,403765516.0
357,2005-06-13,127.65,-0.03,-0.02,127.93,128.8,127.49,100345.0,1483515.0,403497756.0
358,2005-06-14,126.9,-0.75,-0.59,127.51,128.15,126.72,103235.0,1564102.0,400925141.0
359,2005-06-15,129.27,2.37,1.87,127.0,129.27,126.6,129197.0,2008813.0,408397624.0
360,2005-06-16,129.27,0.0,0.0,129.04,129.73,128.87,136713.0,2023534.0,408275247.0
361,2005-06-17,129.33,0.06,0.05,129.69,129.78,128.49,120662.0,1817771.0,408688289.0
362,2005-06-20,128.17,-1.16,-0.9,129.38,129.43,127.76,113404.0,1530072.0,404701634.0
363,2005-06-21,127.66,-0.51,-0.4,127.86,128.63,127.15,108267.0,1752008.0,402793829.0
364,2005-06-22,129.24,1.58,1.24,127.46,129.38,127.13,177309.0,2070575.0,407681958.0
365,2005-06-23,130.39,1.15,0.89,129.26,130.41,129.02,142474.0,2184409.0,410949373.0
366,2005-06-24,129.08,-1.31,-1.0,129.17,129.91,128.17,136736.0,1976630.0,406901023.0
367,2005-06-27,127.45,-1.63,-1.26,128.32,128.46,126.78,124696.0,1753130.0,401747802.0
368,2005-06-28,127.92,0.47,0.37,127.23,127.99,126.99,127122.0,1822693.0,403413960.0
369,2005-06-29,128.41,0.49,0.38,128.57,129.39,127.77,116214.0,1700579.0,404960915.0
370,2005-06-30,129.43,1.02,0.79,128.2,129.72,128.2,125478.0,1762554.0,408298594.0
371,2005-07-01,130.59,1.16,0.9,128.8,130.6,128.56,116055.0,1789411.0,412091891.0
372,2005-07-04,130.95,0.36,0.28,131.16,131.39,130.62,139345.0,1881544.0,413245043.0
373,2005-07-05,130.54,-0.41,-0.31,131.12,131.47,130.37,132088.0,1822868.0,411838267.0
374,2005-07-06,130.65,0.11,0.08,131.15,131.36,130.29,164606.0,2220647.0,411806791.0
375,2005-07-07,131.72,1.07,0.82,130.24,132.05,130.15,137717.0,2127754.0,415148771.0
376,2005-07-08,131.28,-0.44,-0.33,131.85,132.19,131.09,133509.0,1898778.0,413471992.0
377,2005-07-11,133.88,2.6,1.98,132.99,134.29,132.87,205636.0,2739113.0,421281397.0
378,2005-07-12,134.26,0.38,0.28,134.88,135.19,134.08,187324.0,2882156.0,422857401.0
379,2005-07-13,135.25,0.99,0.74,134.79,135.36,134.03,162700.0,2223372.0,425719302.0
380,2005-07-14,136.98,1.73,1.28,136.09,137.35,135.61,183262.0,2999595.0,430990035.0
381,2005-07-15,136.48,-0.5,-0.37,137.37,137.55,136.27,153320.0,2365814.0,429614344.0
382,2005-07-18,136.78,0.3,0.22,136.73,137.73,136.1,138988.0,2924180.0,430454073.0
383,2005-07-19,138.66,1.88,1.37,136.76,138.66,136.74,160623.0,2711487.0,435833303.0
384,2005-07-20,138.57,-0.09,-0.06,138.84,140.13,137.81,218360.0,3468523.0,435491235.0
385,2005-07-21,138.62,0.05,0.04,139.78,140.13,137.77,164828.0,2687410.0,435640480.0
386,2005-07-22,138.37,-0.25,-0.18,137.63,138.86,137.06,178140.0,3201045.0,435392943.0
387,2005-07-25,140.55,2.18,1.58,138.6,140.59,138.39,142730.0,2370435.0,442064090.0
388,2005-07-26,140.53,-0.02,-0.01,140.58,141.18,139.95,145974.0,2585333.0,442041860.0
389,2005-07-27,140.73,0.2,0.14,140.75,141.55,139.56,163590.0,2663955.0,442530868.0
390,2005-07-28,142.38,1.65,1.17,141.86,142.6,141.3,175786.0,3016436.0,449106399.0
391,2005-07-29,143.32,0.94,0.66,143.53,143.53,141.95,146995.0,2705758.0,452155916.0
392,2005-08-01,143.96,0.64,0.45,143.67,144.1,142.84,121250.0,2210814.0,454075103.0
393,2005-08-02,144.3,0.34,0.24,144.12,144.3,143.14,140520.0,2403980.0,455599000.0
394,2005-08-03,144.21,-0.09,-0.06,145.4,145.81,144.18,195728.0,3604958.0,455461807.0
395,2005-08-04,143.52,-0.69,-0.48,144.55,144.89,142.7,164138.0,3030942.0,453730007.0
396,2005-08-05,140.7,-2.82,-1.96,141.9,142.32,140.1,128333.0,2389063.0,444605004.0
397,2005-08-08,140.49,-0.21,-0.15,139.78,140.68,139.5,96414.0,1795949.0,443621398.0
398,2005-08-09,142.11,1.62,1.15,140.01,142.12,139.47,125924.0,2194223.0,448717660.0
399,2005-08-10,142.7,0.59,0.42,142.59,144.02,142.07,134800.0,2336340.0,450582222.0
400,2005-08-11,145.35,2.65,1.86,142.64,145.35,142.61,133345.0,2495163.0,458631957.0
401,2005-08-12,146.04,0.69,0.47,145.75,146.25,144.81,139398.0,2667585.0,461251957.0
402,2005-08-16,144.3,-1.74,-1.19,146.26,147.11,144.17,134268.0,2457306.0,455841382.0
403,2005-08-17,143.87,-0.43,-0.3,143.13,144.05,142.21,136142.0,2337321.0,454464838.0
404,2005-08-18,141.16,-2.71,-1.88,144.19,144.22,141.15,163889.0,2745985.0,445721780.0
405,2005-08-19,140.68,-0.48,-0.34,140.55,141.09,139.23,143833.0,2245013.0,444318075.0
406,2005-08-22,144.4,3.72,2.64,141.48,144.4,140.97,131473.0,2150810.0,455798628.0
407,2005-08-23,144.27,-0.13,-0.09,144.61,145.17,143.32,151427.0,3392677.0,455308001.0
408,2005-08-24,141.27,-3.0,-2.08,143.71,143.72,140.48,135508.0,2597207.0,446010315.0
409,2005-08-25,141.75,0.48,0.34,140.12,142.74,139.25,137567.0,2454303.0,447491711.0
410,2005-08-26,140.36,-1.39,-0.98,141.76,142.61,140.36,132602.0,2146431.0,443036512.0
411,2005-08-29,137.42,-2.94,-2.09,137.85,138.62,136.83,120887.0,1874448.0,433743662.0
412,2005-08-30,138.68,1.26,0.92,138.93,139.45,136.31,112621.0,1921463.0,437756335.0
413,2005-08-31,140.09,1.41,1.02,138.21,140.34,137.99,111137.0,1856597.0,442232639.0
414,2005-09-01,143.13,3.04,2.17,141.45,143.15,141.22,133430.0,2366616.0,451650431.0
415,2005-09-02,144.3,1.17,0.82,143.59,144.73,143.4,117640.0,2254566.0,455462783.0
416,2005-09-05,144.06,-0.24,-0.17,144.88,145.1,143.72,96210.0,1590544.0,454726243.0
417,2005-09-06,145.21,1.15,0.8,144.86,147.03,144.7,187732.0,2513348.0,458250504.0
418,2005-09-07,147.95,2.74,1.89,147.04,147.95,146.58,173315.0,2697211.0,466943278.0
419,2005-09-08,148.41,0.46,0.31,149.27,149.61,147.13,175476.0,3386984.0,468250674.0
420,2005-09-09,149.34,0.93,0.63,148.47,149.34,147.6,132436.0,2388870.0,471097264.0
421,2005-09-12,150.13,0.79,0.53,150.08,151.3,149.91,180344.0,3373194.0,473436560.0
422,2005-09-13,150.29,0.16,0.11,150.39,151.33,149.12,146858.0,2844955.0,473700436.0
423,2005-09-14,152.03,1.74,1.16,149.87,152.03,149.55,180257.0,3345649.0,478895308.0
424,2005-09-15,151.99,-0.04,-0.03,151.18,153.22,150.64,177644.0,3573691.0,478350168.0
425,2005-09-16,152.55,0.56,0.37,152.45,152.93,151.29,142920.0,2849405.0,479893292.0
426,2005-09-20,154.69,2.14,1.4,154.98,154.98,153.16,173097.0,3435805.0,486563878.0
427,2005-09-21,155.34,0.65,0.42,154.31,155.83,153.99,175284.0,3075492.0,488620109.0
428,2005-09-22,155.71,0.37,0.24,154.48,155.78,154.04,174129.0,3202707.0,489651112.0
429,2005-09-23,152.39,-3.32,-2.13,155.5,155.6,152.38,165150.0,3260629.0,479120079.0
430,2005-09-26,156.39,4.0,2.62,153.2,156.39,153.2,140458.0,2883119.0,491633690.0
431,2005-09-27,156.52,0.13,0.08,156.7,156.86,155.39,169304.0,2903833.0,492032699.0
432,2005-09-28,158.88,2.36,1.51,156.77,158.88,156.35,161101.0,3285436.0,499526087.0
433,2005-09-29,159.06,0.18,0.11,159.05,159.41,157.68,158453.0,2980674.0,500084850.0
434,2005-09-30,157.55,-1.51,-0.95,159.85,159.97,157.17,174584.0,3235208.0,495362377.0
435,2005-10-04,160.43,2.88,1.83,158.49,160.68,158.49,153984.0,3170245.0,504296126.0
436,2005-10-05,158.1,-2.33,-1.45,160.33,160.68,157.44,158882.0,3163051.0,497222289.0
437,2005-10-06,154.65,-3.45,-2.18,156.2,156.38,154.16,145303.0,2866714.0,486535511.0
438,2005-10-07,154.4,-0.25,-0.16,153.67,156.34,153.41,147964.0,2997914.0,485841064.0
439,2005-10-10,157.82,3.42,2.22,155.66,158.04,155.49,141766.0,2657527.0,496593449.0
440,2005-10-11,160.06,2.24,1.42,157.05,160.06,156.67,136723.0,2495946.0,503477106.0
441,2005-10-12,156.33,-3.73,-2.33,159.99,160.26,156.09,211737.0,3492628.0,491318901.0
442,2005-10-13,152.85,-3.48,-2.23,154.82,155.01,152.18,193638.0,3898107.0,480404240.0
443,2005-10-14,152.48,-0.37,-0.24,154.07,154.74,150.92,152069.0,2980399.0,479300792.0
444,2005-10-17,150.85,-1.63,-1.07,153.23,153.75,150.14,124008.0,2317289.0,474188835.0
445,2005-10-18,152.26,1.41,0.93,151.67,153.03,151.44,134403.0,2609929.0,478350229.0
446,2005-10-19,148.11,-4.15,-2.73,150.8,150.8,147.53,127181.0,2467037.0,465341783.0
447,2005-10-20,149.41,1.3,0.88,150.39,150.88,148.72,116486.0,2292924.0,469366075.0
448,2005-10-21,152.22,2.81,1.88,147.39,152.22,147.2,126085.0,2542207.0,478324674.0
449,2005-10-24,152.27,0.05,0.03,152.98,153.48,151.12,109295.0,2105234.0,478458677.0
450,2005-10-25,151.76,-0.51,-0.33,154.22,154.93,151.39,131649.0,2448976.0,476935786.0
451,2005-10-26,151.45,-0.31,-0.2,152.18,152.46,150.35,120470.0,2448353.0,475866386.0
452,2005-10-27,149.88,-1.57,-1.04,150.92,152.46,149.59,172643.0,3489890.0,470836791.0
453,2005-10-28,146.55,-3.33,-2.22,147.58,147.74,146.11,111538.0,2303170.0,460452851.0
454,2005-10-31,148.84,2.29,1.56,148.15,149.09,146.84,94225.0,1999185.0,467759692.0
455,2005-11-01,152.98,4.14,2.78,149.9,153.33,149.83,153290.0,3442968.0,480698322.0
456,2005-11-02,155.6,2.62,1.71,153.8,155.68,153.28,123939.0,2589361.0,488877330.0
457,2005-11-03,156.89,1.29,0.83,157.21,157.21,156.05,117977.0,2523471.0,493019172.0
458,2005-11-04,157.28,0.39,0.25,157.53,158.35,156.34,148816.0,2877539.0,494515799.0
459,2005-11-07,156.75,-0.53,-0.34,157.88,157.9,154.93,125414.0,2352354.0,492865037.0
460,2005-11-08,157.72,0.97,0.62,156.9,157.72,156.22,109786.0,2392873.0,495895549.0
461,2005-11-09,157.87,0.15,0.1,157.44,159.39,156.65,132891.0,3026510.0,496443295.0
462,2005-11-10,158.69,0.82,0.52,157.76,158.8,157.39,154702.0,3024856.0,499008462.0
463,2005-11-11,161.81,3.12,1.97,160.36,161.89,160.36,161833.0,3484485.0,508705980.0
464,2005-11-14,162.02,0.21,0.13,162.3,162.6,161.39,154434.0,3048474.0,509287117.0
465,2005-11-15,161.49,-0.53,-0.33,161.62,162.0,159.19,130544.0,2674476.0,507691021.0
466,2005-11-16,163.24,1.75,1.08,160.74,163.27,160.4,167522.0,3192683.0,513114165.0
467,2005-11-17,163.38,0.14,0.09,163.13,163.93,162.16,158650.0,2948221.0,513529370.0
468,2005-11-18,163.74,0.36,0.22,164.4,164.92,162.63,168126.0,3584164.0,514597431.0
469,2005-11-21,163.1,-0.64,-0.39,164.24,164.44,161.83,148151.0,3145217.0,512641522.0
470,2005-11-22,159.68,-3.42,-2.1,162.64,162.65,159.23,166820.0,3823791.0,501978968.0
471,2005-11-23,164.47,4.79,3.0,160.61,164.74,160.4,197204.0,4554855.0,516823471.0
472,2005-11-24,165.56,1.09,0.66,165.55,166.15,164.38,187195.0,3907702.0,520179588.0
473,2005-11-25,165.51,-0.05,-0.03,165.87,166.24,164.45,174167.0,3015133.0,520265337.0
474,2005-11-28,165.52,0.01,0.01,165.91,166.08,164.63,173759.0,3135624.0,520682487.0
475,2005-11-29,163.7,-1.82,-1.1,164.54,165.72,162.72,158573.0,3273589.0,515065584.0
476,2005-11-30,165.95,2.25,1.37,164.23,166.53,164.23,175956.0,3814749.0,522163879.0
477,2005-12-01,166.97,1.02,0.61,165.68,167.0,164.77,157444.0,3515312.0,525551810.0
478,2005-12-02,167.56,0.59,0.35,168.66,168.76,167.52,174379.0,4286487.0,527459958.0
479,2005-12-05,168.23,0.67,0.4,167.84,168.28,167.11,134431.0,3235706.0,529503862.0
480,2005-12-06,169.24,1.01,0.6,167.79,169.69,167.03,178935.0,3698213.0,532402661.0
481,2005-12-07,170.21,0.97,0.57,169.11,170.74,168.51,221841.0,4660480.0,536122684.0
482,2005-12-08,170.13,-0.08,-0.05,169.84,170.7,168.32,209594.0,4213165.0,535876895.0
483,2005-12-09,169.16,-0.97,-0.57,169.45,171.15,168.53,151488.0,3179885.0,532820680.0
484,2005-12-12,171.35,2.19,1.29,169.7,171.98,169.7,143089.0,3181854.0,531528839.0
485,2005-12-13,171.65,0.3,0.18,171.82,172.15,170.55,161965.0,3210877.0,543292555.0
486,2005-12-14,171.15,-0.5,-0.29,172.95,173.44,170.03,176470.0,3768319.0,541674711.0
487,2005-12-15,171.56,0.41,0.24,171.77,172.4,170.18,200745.0,4646114.0,542609037.0
488,2005-12-16,169.45,-2.11,-1.23,169.74,170.74,168.64,160104.0,3450742.0,536071747.0
489,2005-12-19,171.91,2.46,1.45,170.07,171.92,169.4,151355.0,2986986.0,544239173.0
490,2005-12-20,172.05,0.14,0.08,171.04,172.46,170.8,138130.0,2956870.0,544701138.0
491,2005-12-21,173.95,1.9,1.1,172.56,174.27,172.38,162277.0,3726154.0,550687920.0
492,2005-12-22,173.89,-0.06,-0.03,174.87,175.32,172.71,178292.0,4355967.0,550489519.0
493,2005-12-23,175.11,1.22,0.7,174.98,175.19,173.69,140474.0,3601414.0,554322975.0
494,2005-12-26,176.27,1.16,0.66,175.74,176.81,175.51,125693.0,3047296.0,558894276.0
495,2005-12-27,177.2,0.93,0.53,176.77,177.53,176.57,133372.0,3139736.0,561804104.0
496,2005-12-28,176.16,-1.04,-0.59,174.94,176.36,174.39,131361.0,3240826.0,558528285.0
497,2005-12-29,177.43,1.27,0.72,176.55,177.96,176.25,156864.0,4114402.0,562476642.0
498,2006-01-02,178.29,0.86,0.48,177.79,178.33,176.05,148418.0,3676885.0,565376653.0
499,2006-01-03,178.81,0.52,0.29,178.69,178.86,176.53,158041.0,4161549.0,566920486.0
500,2006-01-04,179.91,1.1,0.62,180.57,181.01,179.49,188841.0,5360812.0,570075951.0
501,2006-01-05,178.82,-1.09,-0.61,180.31,180.31,176.84,206332.0,5522148.0,566497148.0
502,2006-01-06,180.87,2.05,1.15,179.33,180.87,178.79,206313.0,4609858.0,572801905.0
503,2006-01-09,180.3,-0.57,-0.32,181.95,181.99,179.82,191222.0,4641279.0,571108216.0
504,2006-01-10,178.98,-1.32,-0.73,180.92,181.62,177.88,182811.0,4490698.0,567337946.0
505,2006-01-11,178.67,-0.31,-0.17,178.67,179.5,177.42,210165.0,3878272.0,566455176.0
506,2006-01-12,179.65,0.98,0.55,179.33,180.91,179.23,174516.0,4299763.0,569582859.0
507,2006-01-13,181.71,2.06,1.15,179.2,181.71,177.82,164021.0,4162732.0,575859036.0
508,2006-01-16,182.39,0.68,0.37,182.56,182.78,180.72,161264.0,4003185.0,578258094.0
509,2006-01-17,178.27,-4.12,-2.26,182.62,183.02,178.24,179089.0,4245124.0,565377813.0
510,2006-01-18,173.81,-4.46,-2.5,176.82,176.95,171.46,214270.0,5405430.0,551344534.0
511,2006-01-19,174.93,1.12,0.64,174.39,175.8,173.26,158267.0,4017531.0,554758099.0
512,2006-01-20,170.6,-4.33,-2.48,176.04,177.14,170.22,196215.0,4551399.0,541238946.0
513,2006-01-23,168.04,-2.56,-1.5,168.55,171.32,166.62,194868.0,4595507.0,533249605.0
514,2006-01-24,171.79,3.75,2.23,169.39,172.09,167.73,202230.0,4722143.0,545206650.0
515,2006-01-25,173.52,1.73,1.01,173.56,174.78,172.66,193873.0,4853085.0,550784105.0
516,2006-01-26,174.71,1.19,0.69,174.45,174.72,171.72,146079.0,4015803.0,554431993.0
517,2006-01-27,178.64,3.93,2.25,176.69,178.65,175.88,151204.0,4289859.0,566996570.0
518,2006-01-31,180.65,2.01,1.13,179.46,181.21,178.14,133175.0,4026822.0,573248587.0
519,2006-02-01,178.07,-2.58,-1.43,179.4,180.69,176.98,156566.0,4242920.0,565141043.0
520,2006-02-02,177.92,-0.15,-0.08,179.52,179.79,175.79,148308.0,4097390.0,564658567.0
521,2006-02-03,172.67,-5.25,-2.95,175.8,176.48,172.35,153799.0,4047059.0,548191655.0
522,2006-02-06,173.66,0.99,0.57,171.77,173.77,169.27,143668.0,3867241.0,551308767.0
523,2006-02-07,172.39,-1.27,-0.73,173.66,175.07,172.07,123073.0,3203819.0,547386957.0
524,2006-02-08,169.44,-2.95,-1.71,171.5,173.93,169.16,140059.0,3474910.0,538228459.0
525,2006-02-09,170.93,1.49,0.88,171.5,172.01,169.84,124130.0,3481340.0,543060000.0
526,2006-02-10,172.68,1.75,1.02,171.9,173.29,169.99,126671.0,3488863.0,548651237.0
527,2006-02-13,170.61,-2.07,-1.2,173.15,173.17,169.04,114299.0,3143226.0,542146539.0
528,2006-02-14,171.65,1.04,0.61,169.89,171.93,168.29,102969.0,2899291.0,545363093.0
529,2006-02-15,168.31,-3.34,-1.95,173.46,173.47,167.84,154391.0,4451867.0,534989012.0
530,2006-02-16,169.8,1.49,0.89,168.8,170.64,167.72,118926.0,3327868.0,539775516.0
531,2006-02-17,172.4,2.6,1.53,171.3,172.47,169.93,101806.0,2987331.0,547937206.0
532,2006-02-20,174.28,1.88,1.09,172.78,175.62,171.7,132133.0,3360488.0,553764163.0
533,2006-02-21,174.04,-0.24,-0.14,174.56,174.88,173.07,106202.0,2705073.0,552990438.0
534,2006-02-22,173.26,-0.78,-0.45,173.85,175.49,171.0,111841.0,3145224.0,550407230.0
535,2006-02-23,176.18,2.92,1.69,174.29,176.33,174.01,126845.0,3381205.0,560020299.0
536,2006-02-24,176.96,0.78,0.44,176.61,177.13,175.23,120908.0,3121135.0,562483299.0
537,2006-02-27,178.1,1.14,0.64,176.81,178.11,176.12,96008.0,2524599.0,565925912.0
