,발행회차,발행일자,기준월,평균 LTV,평균 DTI,조기상환율
27361,KHFCMB2008S-07,2008-06-13,2010-09,58.7,43.84,2.97
27362,KHFCMB2008S-07,2008-06-13,2010-08,58.69,43.75,3.85
27363,KHFCMB2008S-07,2008-06-13,2010-07,58.66,43.76,5.18
27364,KHFCMB2008S-07,2008-06-13,2010-06,58.72,43.71,3.95
27365,KHFCMB2008S-07,2008-06-13,2010-05,58.77,43.88,2.94
27366,KHFCMB2008S-07,2008-06-13,2010-04,58.81,44.11,2.74
27367,KHFCMB2008S-07,2008-06-13,2010-03,58.82,44.22,2.02
27368,KHFCMB2008S-07,2008-06-13,2010-02,58.81,44.35,1.75
27369,KHFCMB2008S-07,2008-06-13,2010-01,58.78,44.32,0.91
27370,KHFCMB2008S-07,2008-06-13,2009-12,58.75,44.3,1.27
27371,KHFCMB2008S-07,2008-06-13,2009-11,58.75,44.36,1.23
27372,KHFCMB2008S-07,2008-06-13,2009-10,58.73,44.35,1.63
27373,KHFCMB2008S-07,2008-06-13,2009-09,58.75,44.55,1.35
27374,KHFCMB2008S-07,2008-06-13,2009-08,58.78,44.56,1.65
27375,KHFCMB2008S-07,2008-06-13,2009-07,58.75,44.77,1.94
27376,KHFCMB2008S-07,2008-06-13,2009-06,58.79,44.65,2.21
27377,KHFCMB2008S-07,2008-06-13,2009-05,58.8,44.72,1.57
27378,KHFCMB2008S-07,2008-06-13,2009-04,58.79,44.71,2.27
27379,KHFCMB2008S-07,2008-06-13,2009-03,58.78,44.78,1.08
27380,KHFCMB2008S-07,2008-06-13,2009-02,58.76,44.81,1.14
27381,KHFCMB2008S-07,2008-06-13,2009-01,58.78,44.76,0.56
27382,KHFCMB2008S-07,2008-06-13,2008-12,58.76,44.76,0.26
27383,KHFCMB2008S-07,2008-06-13,2008-11,58.76,44.76,0.44
27384,KHFCMB2008S-07,2008-06-13,2008-10,58.74,44.82,0.61
27385,KHFCMB2008S-07,2008-06-13,2008-09,58.74,44.84,0.69
27386,KHFCMB2008S-07,2008-06-13,2008-08,58.73,44.85,0.56
27387,KHFCMB2008S-07,2008-06-13,2008-07,58.72,44.91,0.36
27388,KHFCMB2008S-07,2008-06-13,2008-06,58.71,44.93,0.54
27389,KHFCMB2008S-06,2008-05-27,2022-06,56.25,36.3,0.0
27390,KHFCMB2008S-06,2008-05-27,2022-05,56.22,36.27,0.0
27391,KHFCMB2008S-06,2008-05-27,2022-04,56.19,36.22,0.7464
27392,KHFCMB2008S-06,2008-05-27,2022-03,55.87,36.05,0.0046
27393,KHFCMB2008S-06,2008-05-27,2022-02,55.84,36.02,0.0
27394,KHFCMB2008S-06,2008-05-27,2022-01,55.81,35.98,0.0
27395,KHFCMB2008S-06,2008-05-27,2021-12,55.78,35.96,0.0
27396,KHFCMB2008S-06,2008-05-27,2021-11,55.75,35.93,0.0
27397,KHFCMB2008S-06,2008-05-27,2021-10,55.72,35.89,0.0
27398,KHFCMB2008S-06,2008-05-27,2021-09,55.69,35.87,0.0
27399,KHFCMB2008S-06,2008-05-27,2021-08,55.66,35.84,13.4274
27400,KHFCMB2008S-06,2008-05-27,2021-07,56.89,35.93,0.0
27401,KHFCMB2008S-06,2008-05-27,2021-06,56.86,35.92,13.2719
27402,KHFCMB2008S-06,2008-05-27,2021-03,57.33,34.35,2.89
27403,KHFCMB2008S-06,2008-05-27,2021-02,57.51,34.7,0.0
27404,KHFCMB2008S-06,2008-05-27,2021-01,57.49,34.69,0.0
27405,KHFCMB2008S-06,2008-05-27,2020-12,57.46,34.68,0.0
27406,KHFCMB2008S-06,2008-05-27,2020-11,57.45,34.66,0.0
27407,KHFCMB2008S-06,2008-05-27,2020-10,57.43,34.65,0.0
27408,KHFCMB2008S-06,2008-05-27,2020-09,57.41,34.63,2.65
27409,KHFCMB2008S-06,2008-05-27,2020-08,57.5,34.36,0.02
27410,KHFCMB2008S-06,2008-05-27,2020-07,57.47,34.35,0.0
27411,KHFCMB2008S-06,2008-05-27,2020-06,57.38,34.32,2.54
27412,KHFCMB2008S-06,2008-05-27,2020-05,57.11,33.75,0.0
27413,KHFCMB2008S-06,2008-05-27,2020-04,57.09,33.73,0.0
27414,KHFCMB2008S-06,2008-05-27,2020-03,57.07,33.72,14.05
27415,KHFCMB2008S-06,2008-05-27,2020-02,57.43,32.88,0.0
27416,KHFCMB2008S-06,2008-05-27,2020-01,57.41,32.87,0.0
27417,KHFCMB2008S-06,2008-05-27,2019-12,57.38,32.85,0.0
27418,KHFCMB2008S-06,2008-05-27,2019-11,57.36,32.83,0.0
27419,KHFCMB2008S-06,2008-05-27,2019-10,57.36,32.82,1.15
27420,KHFCMB2008S-06,2008-05-27,2019-09,57.37,32.6,0.0
27421,KHFCMB2008S-06,2008-05-27,2019-08,57.35,32.58,1.75
27422,KHFCMB2008S-06,2008-05-27,2019-07,57.31,32.34,0.0
27423,KHFCMB2008S-06,2008-05-27,2019-06,57.3,32.31,0.0
27424,KHFCMB2008S-06,2008-05-27,2019-05,57.29,32.3,0.0
27425,KHFCMB2008S-06,2008-05-27,2019-04,57.27,32.28,0.0
27426,KHFCMB2008S-06,2008-05-27,2019-03,57.25,32.26,0.0
27427,KHFCMB2008S-06,2008-05-27,2019-02,57.24,32.25,1.11
27428,KHFCMB2008S-06,2008-05-27,2019-01,56.92,31.98,2.14
27429,KHFCMB2008S-06,2008-05-27,2018-12,56.78,32.08,0.0
27430,KHFCMB2008S-06,2008-05-27,2018-11,56.75,32.06,0.0
27431,KHFCMB2008S-06,2008-05-27,2018-10,56.74,32.04,0.0
27432,KHFCMB2008S-06,2008-05-27,2018-09,56.71,32.02,1.74
27433,KHFCMB2008S-06,2008-05-27,2018-08,56.7,32.28,0.0
27434,KHFCMB2008S-06,2008-05-27,2018-07,56.67,32.26,9.71
27435,KHFCMB2008S-06,2008-05-27,2018-06,57.76,31.35,0.09
27436,KHFCMB2008S-06,2008-05-27,2018-05,57.75,31.34,0.29
27437,KHFCMB2008S-06,2008-05-27,2018-04,57.73,31.36,0.0
27438,KHFCMB2008S-06,2008-05-27,2018-03,57.72,31.34,3.22
27439,KHFCMB2008S-06,2008-05-27,2018-02,57.19,30.88,0.0
27440,KHFCMB2008S-06,2008-05-27,2018-01,57.13,30.88,1.91
27441,KHFCMB2008S-06,2008-05-27,2017-12,57.23,30.91,1.0
27442,KHFCMB2008S-06,2008-05-27,2017-11,57.23,31.01,0.93
27443,KHFCMB2008S-06,2008-05-27,2017-10,57.27,30.84,0.0
27444,KHFCMB2008S-06,2008-05-27,2017-09,57.21,30.84,0.0
27445,KHFCMB2008S-06,2008-05-27,2017-08,57.17,30.84,4.83
27446,KHFCMB2008S-06,2008-05-27,2017-07,57.34,30.3,1.16
27447,KHFCMB2008S-06,2008-05-27,2017-06,57.32,30.28,1.65
27448,KHFCMB2008S-06,2008-05-27,2017-05,57.44,30.44,4.28
27449,KHFCMB2008S-06,2008-05-27,2017-04,56.76,29.78,1.21
27450,KHFCMB2008S-06,2008-05-27,2017-03,56.88,29.71,2.73
27451,KHFCMB2008S-06,2008-05-27,2017-02,56.83,29.98,6.72
27452,KHFCMB2008S-06,2008-05-27,2017-01,58.18,29.72,4.79
27453,KHFCMB2008S-06,2008-05-27,2016-12,58.22,30.42,0.56
27454,KHFCMB2008S-06,2008-05-27,2016-11,58.08,30.36,6.95
27455,KHFCMB2008S-06,2008-05-27,2016-10,58.52,30.25,0.21
