,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
31640,MBS 2021-12,2021-05-25,2021-10,0.2404,2.16,98.14,98.579,103.35,736.0,2970.68,3.26,58.47,27.3,0.2404
31641,MBS 2021-13,2021-06-15,2021-10,0.248,2.169,98.14,98.579,103.35,736.0,2970.68,3.26,58.99,27.27,0.248
31642,MBS 2021-14,2021-06-25,2021-10,0.1752,2.163,98.14,98.579,103.35,736.0,2970.68,3.26,56.27,27.74,0.1752
31643,MBS 2021-15,2021-07-09,2021-10,0.2298,2.155,98.14,98.579,103.35,736.0,2970.68,3.26,58.65,27.56,0.2298
31644,MBS 2021-16,2021-07-23,2021-10,0.2987,2.09,98.14,98.579,103.35,736.0,2970.68,3.26,58.76,27.16,0.2987
31645,MBS 2021-17,2021-08-06,2021-10,0.2483,2.049,98.14,98.579,103.35,736.0,2970.68,3.26,59.64,28.11,0.2483
31646,MBS 2021-18,2021-08-20,2021-10,0.3122,2.073,98.14,98.579,103.35,736.0,2970.68,3.26,59.82,27.45,0.3122
31647,MBS 2021-19,2021-08-27,2021-10,1.3756,0,98.14,98.579,103.35,736.0,2970.68,3.26,52.49,31.63,1.3756
31648,MBS 2021-20,2021-09-03,2021-10,0.2681,2.036,98.14,98.579,103.35,736.0,2970.68,3.26,61.43,27.83,0.2681
31649,MBS 2021-21,2021-09-17,2021-10,0.5965,1.875,98.14,98.579,103.35,736.0,2970.68,3.26,63.61,33.11,0.5965
31650,MBS 2021-22,2021-10-15,2021-10,1.1344,0,98.14,98.579,103.35,736.0,2970.68,3.26,66.99,32.56,1.1344
31651,MBS 2021-23,2021-10-22,2021-10,0.2235,2.468,98.14,98.579,103.35,736.0,2970.68,3.26,60.88,28.5,0.2235
31652,MBS 2005-02,2005-03-23,2021-11,0.9494,4.84,99.224,99.301,103.87,694.0,2839.01,3.51,60.54,44.55,0.9494
31653,MBS 2005-03,2005-04-28,2021-11,0.0,4.71,99.224,99.301,103.87,694.0,2839.01,3.51,60.52,31.96,0.0
31654,MBS 2005-04,2005-05-25,2021-11,0.107,4.41,99.224,99.301,103.87,694.0,2839.01,3.51,59.77,36.05,0.107
31655,MBS 2005-05,2005-06-27,2021-11,0.0,4.72,99.224,99.301,103.87,694.0,2839.01,3.51,61.09,33.6,0.0
31656,MBS 2005-07,2005-08-30,2021-11,1.5414,5.16,99.224,99.301,103.87,694.0,2839.01,3.51,60.12,40.55,1.5414
31657,MBS 2005-08,2005-09-29,2021-11,0.8777,5.56,99.224,99.301,103.87,694.0,2839.01,3.51,60.04,46.1,0.8777
31658,MBS 2006-01,2006-01-26,2021-11,4.0458,5.72,99.224,99.301,103.87,694.0,2839.01,3.51,57.44,26.76,4.0458
31659,MBS 2006-02,2006-03-30,2021-11,2.6991,5.62,99.224,99.301,103.87,694.0,2839.01,3.51,63.36,31.49,2.6991
31660,MBS 2006-03,2006-07-14,2021-11,0.0,5.4,99.224,99.301,103.87,694.0,2839.01,3.51,64.78,22.72,0.0
31661,MBS 2006-04,2006-09-26,2021-11,0.0,5.02,99.224,99.301,103.87,694.0,2839.01,3.51,64.92,26.97,0.0
31662,MBS 2006-05,2006-12-15,2021-11,3.0957,5.09,99.224,99.301,103.87,694.0,2839.01,3.51,64.52,27.88,3.0957
31663,MBS 2007-01,2007-02-21,2021-11,0.0,5.17,99.224,99.301,103.87,694.0,2839.01,3.51,62.48,25.88,0.0
31664,MBS 2007-02,2007-04-24,2021-11,0.0,5.27,99.224,99.301,103.87,694.0,2839.01,3.51,63.19,27.52,0.0
31665,MBS 2007-03,2007-07-11,2021-11,0.3966,5.7,99.224,99.301,103.87,694.0,2839.01,3.51,65.36,31.88,0.3966
31666,MBS 2007-04,2007-08-23,2021-11,0.0,5.52,99.224,99.301,103.87,694.0,2839.01,3.51,59.4,36.25,0.0
31667,MBS 2007-05,2007-09-20,2021-11,0.0,5.73,99.224,99.301,103.87,694.0,2839.01,3.51,60.75,37.29,0.0
31668,MBS 2007-06,2007-10-25,2021-11,0.6112,5.86,99.224,99.301,103.87,694.0,2839.01,3.51,62.01,34.31,0.6112
31669,MBS 2008-01,2008-02-26,2021-11,0.0753,5.66,99.224,99.301,103.87,694.0,2839.01,3.51,55.73,41.46,0.0753
31670,MBS 2008-03,2008-03-27,2021-11,0.0005,5.88,99.224,99.301,103.87,694.0,2839.01,3.51,63.1,28.13,0.0005
31671,MBS 2008-04,2008-04-15,2021-11,0.0,5.81,99.224,99.301,103.87,694.0,2839.01,3.51,63.1,29.39,0.0
31672,MBS 2008-06,2008-05-27,2021-11,0.0,6.26,99.224,99.301,103.87,694.0,2839.01,3.51,55.75,35.93,0.0
31673,MBS 2008-07,2008-06-13,2021-11,0.0,6.64,99.224,99.301,103.87,694.0,2839.01,3.51,65.07,47.47,0.0
31674,MBS 2009-10,2009-10-16,2021-11,0.0,5.59,99.224,99.301,103.87,694.0,2839.01,3.51,63.64,27.7,0.0
31675,MBS 2009-11,2009-11-10,2021-11,4.8939,5.64,99.224,99.301,103.87,694.0,2839.01,3.51,62.06,35.2,4.8939
31676,MBS 2009-12,2009-11-20,2021-11,54.2631,5.53,99.224,99.301,103.87,694.0,2839.01,3.51,57.77,27.69,54.2631
31677,MBS 2009-13,2009-12-23,2021-11,0.5513,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.27,32.0,0.5513
31678,MBS 2010-01,2010-01-28,2021-11,0.0,5.39,99.224,99.301,103.87,694.0,2839.01,3.51,62.04,34.93,0.0
31679,MBS 2010-02,2010-02-25,2021-11,0.3963,5.29,99.224,99.301,103.87,694.0,2839.01,3.51,62.9,26.01,0.3963
31680,MBS 2010-03,2010-03-30,2021-11,0.0,4.94,99.224,99.301,103.87,694.0,2839.01,3.51,58.9,23.68,0.0
31681,MBS 2010-04,2010-04-23,2021-11,0.0,4.97,99.224,99.301,103.87,694.0,2839.01,3.51,64.51,30.26,0.0
31682,MBS 2010-05,2010-06-17,2021-11,2.7079,5.01,99.224,99.301,103.87,694.0,2839.01,3.51,60.78,20.27,2.7079
31683,MBS 2010-06,2010-06-24,2021-11,0.4044,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.71,33.63,0.4044
31684,MBS 2010-07,2010-07-08,2021-11,0.0,4.98,99.224,99.301,103.87,694.0,2839.01,3.51,54.92,34.79,0.0
31685,MBS 2010-13,2010-10-28,2021-11,7.3232,4.29,99.224,99.301,103.87,694.0,2839.01,3.51,61.83,29.47,7.3232
31686,MBS 2010-15,2010-11-29,2021-11,0.0,4.45,99.224,99.301,103.87,694.0,2839.01,3.51,60.99,32.23,0.0
31687,MBS 2010-16,2010-12-23,2021-11,2.9774,4.49,99.224,99.301,103.87,694.0,2839.01,3.51,56.53,32.59,0.1318
31688,MBS 2010-16,2010-12-23,2021-11,2.9774,4.49,99.224,99.301,103.87,694.0,2839.01,3.51,66.75,26.92,2.9774
31689,MBS 2010-18,2010-12-23,2021-11,0.1318,0,99.224,99.301,103.87,694.0,2839.01,3.51,56.53,32.59,0.1318
31690,MBS 2010-18,2010-12-23,2021-11,0.1318,0,99.224,99.301,103.87,694.0,2839.01,3.51,66.75,26.92,2.9774
31691,MBS 2010-17,2010-12-07,2021-11,0.413,4.36,99.224,99.301,103.87,694.0,2839.01,3.51,62.42,32.84,0.413
31692,MBS 2011-02,2011-02-17,2021-11,0.0,4.78,99.224,99.301,103.87,694.0,2839.01,3.51,65.05,31.67,0.0
31693,MBS 2011-06,2011-04-28,2021-11,1.2389,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.54,33.04,1.2389
31694,MBS 2011-07,2011-05-06,2021-11,0.8769,4.47,99.224,99.301,103.87,694.0,2839.01,3.51,64.15,36.02,0.8769
31695,MBS 2011-08,2011-05-30,2021-11,0.5132,4.26,99.224,99.301,103.87,694.0,2839.01,3.51,65.21,34.23,0.5132
31696,MBS 2011-09,2011-06-24,2021-11,0.0,4.28,99.224,99.301,103.87,694.0,2839.01,3.51,63.02,28.06,0.0
31697,MBS 2011-10,2011-07-19,2021-11,0.0,4.25,99.224,99.301,103.87,694.0,2839.01,3.51,64.34,35.12,0.0
31698,MBS 2011-11,2011-07-28,2021-11,0.0,4.32,99.224,99.301,103.87,694.0,2839.01,3.51,65.83,35.13,0.0
31699,MBS 2011-12,2011-08-30,2021-11,0.0,4.08,99.224,99.301,103.87,694.0,2839.01,3.51,63.78,30.5,0.0
31700,MBS 2011-14,2011-09-29,2021-11,0.0,4.08,99.224,99.301,103.87,694.0,2839.01,3.51,63.44,32.19,0.0
31701,MBS 2011-15,2011-10-28,2021-11,1.0832,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.55,30.23,1.0832
31702,MBS 2011-16,2011-10-25,2021-11,0.5265,4.14,99.224,99.301,103.87,694.0,2839.01,3.51,64.31,32.83,0.5265
31703,MBS 2011-18,2011-11-24,2021-11,3.2094,4.03,99.224,99.301,103.87,694.0,2839.01,3.51,65.36,35.53,3.571
31704,MBS 2011-18,2011-11-24,2021-11,3.2094,4.03,99.224,99.301,103.87,694.0,2839.01,3.51,61.92,35.26,3.2094
31705,MBS 2011-19,2011-11-24,2021-11,3.571,4.05,99.224,99.301,103.87,694.0,2839.01,3.51,65.36,35.53,3.571
31706,MBS 2011-19,2011-11-24,2021-11,3.571,4.05,99.224,99.301,103.87,694.0,2839.01,3.51,61.92,35.26,3.2094
31707,MBS 2011-20,2011-12-29,2021-11,0.5714,0,99.224,99.301,103.87,694.0,2839.01,3.51,56.33,28.97,0.5714
31708,MBS 2011-21,2011-12-23,2021-11,6.2303,4.05,99.224,99.301,103.87,694.0,2839.01,3.51,60.84,34.83,6.2303
31709,MBS 2012-01,2012-02-02,2021-11,9.4929,3.96,99.224,99.301,103.87,694.0,2839.01,3.51,62.99,32.23,9.4929
31710,MBS 2012-02,2012-02-23,2021-11,11.7243,3.99,99.224,99.301,103.87,694.0,2839.01,3.51,61.79,36.57,11.7243
31711,MBS 2012-03,2012-03-13,2021-11,8.722,3.98,99.224,99.301,103.87,694.0,2839.01,3.51,61.83,35.52,8.722
31712,MBS 2012-04,2012-03-27,2021-11,1.7063,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.18,31.42,1.7063
31713,MBS 2012-05,2012-04-13,2021-11,1.7459,3.97,99.224,99.301,103.87,694.0,2839.01,3.51,68.0,32.81,1.7459
31714,MBS 2012-06,2012-04-23,2021-11,4.6355,3.9,99.224,99.301,103.87,694.0,2839.01,3.51,62.8,39.88,4.6355
31715,MBS 2012-07,2012-05-15,2021-11,0.0959,3.79,99.224,99.301,103.87,694.0,2839.01,3.51,63.25,33.94,0.0959
31716,MBS 2012-08,2012-05-22,2021-11,0.0,3.78,99.224,99.301,103.87,694.0,2839.01,3.51,60.7,32.33,0.0
31717,MBS 2012-09,2012-05-29,2021-11,0.0,3.78,99.224,99.301,103.87,694.0,2839.01,3.51,56.0,32.68,0.0
31718,MBS 2012-10,2012-06-12,2021-11,0.921,3.68,99.224,99.301,103.87,694.0,2839.01,3.51,62.91,32.2,0.921
31719,MBS 2012-11,2012-06-22,2021-11,1.172,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.46,25.85,0.0
31720,MBS 2012-11,2012-06-22,2021-11,1.172,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.06,33.59,1.172
31721,MBS 2012-12,2012-06-22,2021-11,0.0,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.46,25.85,0.0
31722,MBS 2012-12,2012-06-22,2021-11,0.0,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.06,33.59,1.172
31723,MBS 2012-13,2012-06-28,2021-11,0.7656,3.78,99.224,99.301,103.87,694.0,2839.01,3.51,54.42,38.65,0.7656
31724,MBS 2012-14,2012-06-21,2021-11,0.3364,3.75,99.224,99.301,103.87,694.0,2839.01,3.51,63.57,33.19,0.3364
31725,MBS 2012-15,2012-07-05,2021-11,1.1789,3.83,99.224,99.301,103.87,694.0,2839.01,3.51,62.96,35.48,1.1789
31726,MBS 2012-16,2012-07-19,2021-11,0.3675,3.5,99.224,99.301,103.87,694.0,2839.01,3.51,54.31,34.01,0.3675
31727,MBS 2012-17,2012-07-12,2021-11,0.5799,3.76,99.224,99.301,103.87,694.0,2839.01,3.51,63.01,34.75,0.5799
31728,MBS 2012-18,2012-07-26,2021-11,0.2186,3.28,99.224,99.301,103.87,694.0,2839.01,3.51,61.69,38.6,0.2186
31729,MBS 2012-19,2012-08-02,2021-11,1.6438,3.27,99.224,99.301,103.87,694.0,2839.01,3.51,53.92,36.92,1.6438
31730,MBS 2012-20,2012-08-09,2021-11,0.406,3.17,99.224,99.301,103.87,694.0,2839.01,3.51,62.63,34.0,0.406
31731,MBS 2012-21,2012-08-17,2021-11,1.108,3.23,99.224,99.301,103.87,694.0,2839.01,3.51,55.9,31.76,1.108
31732,MBS 2012-22,2012-09-06,2021-11,1.7861,3.12,99.224,99.301,103.87,694.0,2839.01,3.51,55.58,35.92,1.7861
31733,MBS 2012-23,2012-08-30,2021-11,0.2204,3.18,99.224,99.301,103.87,694.0,2839.01,3.51,63.88,32.18,0.2204
31734,MBS 2012-24,2012-09-20,2021-11,0.6014,3.22,99.224,99.301,103.87,694.0,2839.01,3.51,55.46,31.18,0.6014
31735,MBS 2012-25,2012-09-13,2021-11,2.3767,3.14,99.224,99.301,103.87,694.0,2839.01,3.51,63.31,31.08,2.3767
31736,MBS 2012-26,2012-09-25,2021-11,0.2595,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.38,53.26,0.0
31737,MBS 2012-26,2012-09-25,2021-11,0.2595,0,99.224,99.301,103.87,694.0,2839.01,3.51,59.89,35.96,0.2595
31738,MBS 2012-27,2012-09-25,2021-11,0.0,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.38,53.26,0.0
31739,MBS 2012-27,2012-09-25,2021-11,0.0,0,99.224,99.301,103.87,694.0,2839.01,3.51,59.89,35.96,0.2595
31740,MBS 2012-28,2012-09-27,2021-11,0.4587,3.16,99.224,99.301,103.87,694.0,2839.01,3.51,62.88,34.82,0.4587
31741,MBS 2012-29,2012-10-11,2021-11,0.5067,3.11,99.224,99.301,103.87,694.0,2839.01,3.51,55.27,38.13,0.5067
31742,MBS 2012-30,2012-10-18,2021-11,0.7922,3.11,99.224,99.301,103.87,694.0,2839.01,3.51,55.17,34.03,0.7922
31743,MBS 2012-31,2012-10-25,2021-11,1.5279,3.16,99.224,99.301,103.87,694.0,2839.01,3.51,62.59,32.28,1.5279
31744,MBS 2012-32,2012-11-01,2021-11,0.7863,3.12,99.224,99.301,103.87,694.0,2839.01,3.51,54.1,39.91,0.7863
31745,MBS 2012-33,2012-11-08,2021-11,0.1426,3.11,99.224,99.301,103.87,694.0,2839.01,3.51,56.16,30.37,0.1426
31746,MBS 2012-34,2012-11-15,2021-11,1.3233,3.08,99.224,99.301,103.87,694.0,2839.01,3.51,62.68,30.52,1.3233
31747,MBS 2012-35,2012-11-22,2021-11,0.3532,3.11,99.224,99.301,103.87,694.0,2839.01,3.51,56.34,32.51,0.3532
31748,MBS 2012-36,2012-11-26,2021-11,0.8637,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.57,29.86,0.8637
31749,MBS 2012-37,2012-11-28,2021-11,0.1762,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.74,34.82,0.115
31750,MBS 2012-37,2012-11-28,2021-11,0.1762,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.52,31.29,0.1762
31751,MBS 2012-38,2012-11-28,2021-11,0.115,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.74,34.82,0.115
31752,MBS 2012-38,2012-11-28,2021-11,0.115,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.52,31.29,0.1762
31753,MBS 2012-39,2012-11-29,2021-11,1.5797,3.2,99.224,99.301,103.87,694.0,2839.01,3.51,55.61,30.29,1.5797
31754,MBS 2012-40,2012-11-27,2021-11,0.5895,3.16,99.224,99.301,103.87,694.0,2839.01,3.51,54.15,27.07,0.5895
31755,MBS 2012-41,2012-12-13,2021-11,1.0145,3.24,99.224,99.301,103.87,694.0,2839.01,3.51,54.84,33.91,1.0145
31756,MBS 2013-01,2013-01-10,2021-11,0.9166,3.15,99.224,99.301,103.87,694.0,2839.01,3.51,62.41,30.55,0.9166
31757,MBS 2013-02,2013-01-17,2021-11,1.2893,3.08,99.224,99.301,103.87,694.0,2839.01,3.51,64.47,31.51,1.2893
31758,MBS 2013-03,2013-01-24,2021-11,0.2665,3.09,99.224,99.301,103.87,694.0,2839.01,3.51,55.18,34.6,0.2665
31759,MBS 2013-04,2013-01-31,2021-11,2.3496,3.08,99.224,99.301,103.87,694.0,2839.01,3.51,61.84,30.36,2.3496
31760,MBS 2013-05,2013-02-07,2021-11,0.6972,3.16,99.224,99.301,103.87,694.0,2839.01,3.51,57.13,33.13,0.6972
31761,MBS 2013-06,2013-02-15,2021-11,1.2272,3.12,99.224,99.301,103.87,694.0,2839.01,3.51,61.81,32.09,1.2272
31762,MBS 2013-07,2013-02-21,2021-11,2.2692,3.12,99.224,99.301,103.87,694.0,2839.01,3.51,55.6,35.28,2.2692
31763,MBS 2013-08,2013-02-28,2021-11,1.8728,3.07,99.224,99.301,103.87,694.0,2839.01,3.51,54.6,26.04,1.8728
31764,MBS 2013-09,2013-03-14,2021-11,1.1568,3.03,99.224,99.301,103.87,694.0,2839.01,3.51,55.98,28.47,1.1568
31765,MBS 2013-10,2013-03-20,2021-11,0.308,0,99.224,99.301,103.87,694.0,2839.01,3.51,56.95,38.77,0.3773
31766,MBS 2013-10,2013-03-20,2021-11,0.308,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.23,31.66,0.308
31767,MBS 2013-11,2013-03-20,2021-11,0.3773,0,99.224,99.301,103.87,694.0,2839.01,3.51,56.95,38.77,0.3773
31768,MBS 2013-11,2013-03-20,2021-11,0.3773,0,99.224,99.301,103.87,694.0,2839.01,3.51,58.23,31.66,0.308
31769,MBS 2013-12,2013-03-22,2021-11,0.0,0,99.224,99.301,103.87,694.0,2839.01,3.51,60.03,37.27,0.0
31770,MBS 2013-13,2013-04-05,2021-11,1.075,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.86,31.33,1.075
31771,MBS 2013-14,2013-04-04,2021-11,1.0982,2.88,99.224,99.301,103.87,694.0,2839.01,3.51,61.87,30.76,1.0982
31772,MBS 2013-15,2013-04-11,2021-11,1.0935,2.89,99.224,99.301,103.87,694.0,2839.01,3.51,56.22,30.02,1.0935
31773,MBS 2013-16,2013-04-18,2021-11,0.6662,3.01,99.224,99.301,103.87,694.0,2839.01,3.51,61.62,31.14,0.6662
31774,MBS 2013-17,2013-04-25,2021-11,1.0897,2.97,99.224,99.301,103.87,694.0,2839.01,3.51,62.41,29.48,1.0897
31775,MBS 2013-18,2013-05-09,2021-11,0.7878,2.92,99.224,99.301,103.87,694.0,2839.01,3.51,62.21,27.26,0.7878
31776,MBS 2013-19,2013-05-16,2021-11,0.3557,2.97,99.224,99.301,103.87,694.0,2839.01,3.51,56.0,30.4,0.3557
31777,MBS 2013-20,2013-05-30,2021-11,1.0131,3,99.224,99.301,103.87,694.0,2839.01,3.51,62.83,29.58,1.0131
31778,MBS 2013-21,2013-06-13,2021-11,1.074,3.21,99.224,99.301,103.87,694.0,2839.01,3.51,61.36,28.7,1.074
31779,MBS 2013-22,2013-06-20,2021-11,1.7733,3.24,99.224,99.301,103.87,694.0,2839.01,3.51,62.98,28.97,1.7733
31780,MBS 2013-23,2013-07-23,2021-11,0.9214,3.51,99.224,99.301,103.87,694.0,2839.01,3.51,57.3,34.64,0.9214
31781,MBS 2013-24,2013-07-04,2021-11,0.8184,0,99.224,99.301,103.87,694.0,2839.01,3.51,57.15,31.36,0.8184
31782,MBS 2013-25,2013-07-11,2021-11,2.468,3.59,99.224,99.301,103.87,694.0,2839.01,3.51,63.01,29.3,2.468
31783,MBS 2013-26,2013-07-18,2021-11,1.1861,3.48,99.224,99.301,103.87,694.0,2839.01,3.51,57.46,27.36,1.1861
