,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
230,MBS 2004-02,2004-07-28,2009-12,2.25,5,64.768,58.336,84.682,821.0,1682.77,5.9,62.33,21.82,2.25
231,MBS 2004-02,2004-07-28,2010-01,1.45,5,64.851,58.508,85.351,1087.0,1602.43,5.88,62.34,21.85,1.45
232,MBS 2004-02,2004-07-28,2010-02,1.85,5,65.04,58.872,85.523,1076.0,1594.58,5.75,62.36,21.85,1.85
233,MBS 2004-02,2004-07-28,2010-03,2.38,5,65.201,59.271,85.696,971.0,1692.85,5.47,62.37,21.9,2.38
234,MBS 2004-02,2004-07-28,2010-04,2.69,5,65.327,59.643,86.041,914.0,1741.56,5.07,62.35,21.91,2.69
235,MBS 2004-02,2004-07-28,2010-05,2.92,5,65.358,59.886,86.128,780.0,1641.25,4.78,62.27,21.73,2.92
236,MBS 2004-02,2004-07-28,2010-06,2.44,5,65.365,60.123,86.041,853.0,1698.29,4.62,62.29,21.79,2.44
237,MBS 2004-02,2004-07-28,2010-07,3.11,5,65.303,60.282,86.214,903.0,1759.33,4.7,62.19,21.92,3.11
238,MBS 2004-02,2004-07-28,2010-08,2.25,5,65.271,60.499,86.647,817.0,1742.75,4.81,62.13,21.83,2.25
239,MBS 2004-02,2004-07-28,2010-09,2.07,5,65.333,60.887,87.337,844.0,1872.81,4.8,62.18,21.71,2.07
240,MBS 2004-02,2004-07-28,2010-10,3.52,5,65.469,61.397,87.337,821.0,1882.95,4.74,62.15,21.8,3.52
241,MBS 2004-02,2004-07-28,2010-11,3.38,5,65.721,62.036,86.906,729.0,1904.63,4.65,62.14,21.72,3.38
242,MBS 2004-02,2004-07-28,2010-12,2.85,5,65.991,62.492,87.251,835.0,2051.0,4.67,62.08,21.81,2.85
243,MBS 2004-02,2004-07-28,2011-01,3.86,5,66.3,63.026,88.288,889.0,2069.73,4.8,62.0,21.71,3.86
244,MBS 2004-02,2004-07-28,2011-02,2.32,5,66.83,64.046,88.892,986.0,1939.3,4.86,61.99,21.53,2.32
245,MBS 2004-02,2004-07-28,2011-03,3.29,5,67.482,65.164,89.238,1014.0,2106.7,4.89,62.01,21.59,3.29
246,MBS 2004-02,2004-07-28,2011-04,3.23,5,68.037,65.947,89.325,914.0,2192.36,4.88,62.02,21.55,3.23
247,MBS 2004-02,2004-07-28,2011-05,3.29,5,68.511,66.492,89.497,799.0,2142.47,4.9,62.03,21.5,3.29
248,MBS 2004-02,2004-07-28,2011-06,3.17,5,68.848,66.926,89.67,821.0,2100.69,4.87,61.96,21.55,3.17
249,MBS 2004-02,2004-07-28,2011-07,3.32,5,69.129,67.457,90.102,822.0,2133.21,4.9,61.98,21.56,3.32
250,MBS 2004-02,2004-07-28,2011-08,2.09,5,69.47,68.189,90.707,750.0,1880.11,4.97,61.93,21.56,2.09
251,MBS 2004-02,2004-07-28,2011-09,2.22,5,69.848,69.135,90.62,740.0,1769.65,5.0,61.93,21.59,2.22
252,MBS 2004-02,2004-07-28,2011-10,2.07,5,70.126,69.758,90.448,724.0,1909.03,5.01,61.85,21.57,2.07
253,MBS 2004-02,2004-07-28,2011-11,2.41,5,70.403,70.12,90.534,716.0,1847.51,5.01,61.82,21.64,2.41
254,MBS 2004-02,2004-07-28,2011-12,1.44,5,70.521,70.181,90.879,739.0,1825.74,4.95,61.87,21.61,1.44
255,MBS 2004-02,2004-07-28,2012-01,2.05,5,70.631,70.355,91.242,810.0,1955.79,5.06,61.82,21.63,2.05
256,MBS 2004-02,2004-07-28,2012-02,2.72,5,70.749,70.619,91.588,922.0,2030.25,5.02,61.77,21.67,2.72
257,MBS 2004-02,2004-07-28,2012-03,2.86,5,70.856,70.951,91.614,895.0,2014.04,5.0,61.77,21.47,2.86
258,MBS 2004-02,2004-07-28,2012-04,2.56,5,70.932,71.247,91.605,870.0,1981.99,4.94,61.73,21.46,2.56
259,MBS 2004-02,2004-07-28,2012-05,3.41,5,70.967,71.376,91.769,792.0,1843.47,4.85,61.69,21.48,3.41
260,MBS 2004-02,2004-07-28,2012-06,2.22,5,70.941,71.462,91.639,806.0,1854.01,4.76,61.62,21.5,2.22
261,MBS 2004-02,2004-07-28,2012-07,2.5,5,70.861,71.557,91.432,777.0,1881.99,4.64,61.6,21.38,2.5
262,MBS 2004-02,2004-07-28,2012-08,3.73,5,70.79,71.63,91.855,742.0,1905.12,4.41,61.56,21.59,3.73
263,MBS 2004-02,2004-07-28,2012-09,4.67,5,70.683,71.868,92.512,736.0,1996.21,4.29,61.46,21.38,4.67
264,MBS 2004-02,2004-07-28,2012-10,4.5,5,70.603,72.228,92.339,701.0,1912.06,4.23,61.52,21.23,4.5
265,MBS 2004-02,2004-07-28,2012-11,3.7,5,70.55,72.505,92.011,699.0,1932.9,4.19,61.44,21.34,3.7
266,MBS 2004-02,2004-07-28,2012-12,3.4,5,70.501,72.654,92.175,719.0,1997.05,4.16,61.42,21.31,3.4
267,MBS 2004-02,2004-07-28,2013-01,4.19,5,70.462,72.82,92.728,791.0,1961.94,4.17,61.46,21.1,4.19
268,MBS 2004-02,2004-07-28,2013-02,0.06,5,70.421,73.017,93.038,904.0,2026.49,4.06,61.59,21.06,0.06
269,MBS 2004-02,2004-07-28,2013-03,7.89,5,70.389,73.337,92.952,854.0,2004.89,3.97,61.45,21.79,7.89
270,MBS 2004-02,2004-07-28,2013-04,5.06,5,70.391,73.603,92.823,809.0,1963.95,3.86,61.42,22.12,5.06
271,MBS 2004-02,2004-07-28,2013-05,4.55,5,70.381,73.741,92.823,780.0,2001.05,3.77,61.25,22.42,4.55
272,MBS 2004-02,2004-07-28,2013-06,7.64,5,70.353,73.907,92.71,789.0,1863.32,3.73,61.01,22.05,7.64
273,MBS 2004-02,2004-07-28,2013-07,4.29,5,70.351,74.179,92.909,813.0,1914.03,3.77,60.93,22.31,4.29
274,MBS 2004-02,2004-07-28,2013-08,3.63,5,70.323,74.598,93.238,768.0,1926.36,3.8,61.04,22.18,3.63
275,MBS 2004-02,2004-07-28,2013-09,2.25,5,70.36,75.2,93.419,709.0,1996.96,3.82,61.12,22.24,2.25
276,MBS 2004-02,2004-07-28,2013-10,2.96,5,70.503,75.872,93.134,707.0,2030.09,3.81,61.03,22.73,2.96
277,MBS 2004-02,2004-07-28,2013-11,2.04,5,70.626,76.363,93.116,684.0,2044.87,3.77,60.98,22.8,2.04
278,MBS 2004-02,2004-07-28,2013-12,1.77,5,70.762,76.805,93.229,751.0,2011.34,3.74,60.93,22.74,1.77
279,MBS 2004-02,2004-07-28,2014-01,2.13,5,70.842,77.123,93.73,817.0,1941.15,3.75,60.9,22.88,2.13
280,MBS 2004-02,2004-07-28,2014-02,2.45,5,70.957,77.492,93.98,1036.0,1979.99,3.71,60.91,22.73,2.45
281,MBS 2004-02,2004-07-28,2014-03,2.01,5,71.157,77.901,94.153,974.0,1985.61,3.69,60.84,22.83,2.01
282,MBS 2004-02,2004-07-28,2014-04,4.84,5,71.304,78.175,94.214,1006.0,1961.79,3.69,60.92,22.69,4.84
283,MBS 2004-02,2004-07-28,2014-05,2.25,5,71.351,78.287,94.369,928.0,1994.96,3.63,60.86,22.85,2.25
284,MBS 2004-02,2004-07-28,2014-06,2.09,5,71.401,78.424,94.248,930.0,2002.21,3.58,60.84,22.94,2.09
285,MBS 2004-02,2004-07-28,2014-07,3.34,5,71.466,78.564,94.386,893.0,2076.12,3.53,60.92,23.11,3.34
286,MBS 2004-02,2004-07-28,2014-08,2.38,5,71.562,78.74,94.551,868.0,2068.54,3.5,60.83,23.02,2.38
287,MBS 2004-02,2004-07-28,2014-09,2.53,5,71.758,79.01,94.49,826.0,2020.09,3.5,60.85,23.02,2.53
288,MBS 2004-02,2004-07-28,2014-10,2.29,5,71.97,79.269,94.205,831.0,1964.43,3.38,60.77,23.04,2.29
289,MBS 2004-02,2004-07-28,2014-11,4.08,5,72.116,79.488,94.015,801.0,1980.78,3.3,60.8,23.22,4.08
290,MBS 2004-02,2004-07-28,2014-12,1.83,5,72.249,79.744,94.006,860.0,1915.59,3.33,60.79,23.2,1.83
291,MBS 2004-02,2004-07-28,2015-01,3.27,5,72.345,79.955,94.643,903.0,1949.26,3.34,60.89,23.11,3.27
292,MBS 2004-02,2004-07-28,2015-02,4.92,5,72.509,80.228,94.587,1070.0,1985.8,3.24,60.94,22.25,4.92
293,MBS 2004-02,2004-07-28,2015-03,5.72,5,72.809,80.703,94.596,1016.0,2041.03,2.97,60.73,22.26,5.72
294,MBS 2004-02,2004-07-28,2015-04,7.27,5,73.169,81.199,94.625,1010.0,2127.17,2.81,61.09,22.36,7.27
295,MBS 2004-02,2004-07-28,2015-05,2.64,5,73.441,81.538,94.89,984.0,2114.8,3.06,61.14,22.46,2.64
296,MBS 2004-02,2004-07-28,2015-06,5.65,5,73.778,81.977,94.909,1012.0,2074.2,3.01,61.14,21.73,5.65
297,MBS 2004-02,2004-07-28,2015-07,4.11,5,74.092,82.395,95.08,962.0,2030.16,2.96,61.33,21.57,4.11
298,MBS 2004-02,2004-07-28,2015-08,2.35,5,74.381,82.756,95.213,897.0,1941.49,2.94,61.52,21.73,2.35
299,MBS 2004-02,2004-07-28,2015-09,2.55,5,74.731,83.214,94.966,836.0,1962.81,2.92,61.55,22.03,2.55
300,MBS 2004-02,2004-07-28,2015-10,1.72,5,74.984,83.55,94.966,804.0,2029.47,2.9,61.46,22.1,1.72
301,MBS 2004-02,2004-07-28,2015-11,4.9,5,75.304,83.964,94.786,801.0,1991.97,3.04,61.25,22.3,4.9
302,MBS 2004-02,2004-07-28,2015-12,3.54,5,75.441,84.181,95.07,836.0,1961.31,3.12,61.22,22.1,3.54
303,MBS 2004-02,2004-07-28,2016-01,2.19,5,75.504,84.343,95.232,913.0,1912.06,3.1,61.26,22.25,2.19
304,MBS 2004-02,2004-07-28,2016-02,2.03,5,75.558,84.5,95.64,1153.0,1916.66,2.99,61.3,22.22,2.03
305,MBS 2004-02,2004-07-28,2016-03,1.77,5,75.584,84.625,95.393,1111.0,1995.85,2.97,61.27,22.16,1.77
306,MBS 2004-02,2004-07-28,2016-04,0.97,5,75.615,84.718,95.573,1041.0,1994.15,2.93,61.21,22.27,0.97
307,MBS 2004-02,2004-07-28,2016-05,1.92,5,75.665,84.814,95.63,967.0,1983.4,2.89,61.14,22.18,1.92
308,MBS 2004-02,2004-07-28,2016-06,2.86,5,75.734,84.895,95.611,972.0,1970.35,2.77,61.06,22.64,2.86
309,MBS 2004-02,2004-07-28,2016-07,2.02,5,75.832,84.981,95.431,941.0,2016.19,2.66,60.92,22.96,2.02
310,MBS 2004-02,2004-07-28,2016-08,1.85,5,75.927,85.061,95.677,949.0,2034.65,2.7,60.91,22.71,1.85
311,MBS 2004-02,2004-07-28,2016-09,3.66,5,76.031,85.145,96.247,944.0,2043.63,2.8,60.99,22.18,3.66
312,MBS 2004-02,2004-07-28,2016-10,5.04,5,76.215,85.296,96.379,886.0,2008.19,2.89,61.22,22.04,5.04
313,MBS 2004-02,2004-07-28,2016-11,3.79,5,76.407,85.456,96.237,821.0,1983.48,3.04,61.42,21.69,3.79
314,MBS 2004-02,2004-07-28,2016-12,1.89,5,76.463,85.514,96.342,830.0,2026.46,3.13,61.46,21.29,1.89
315,MBS 2004-02,2004-07-28,2017-01,2.09,5,76.481,85.544,97.366,908.0,2067.57,3.16,61.44,21.14,2.09
316,MBS 2004-02,2004-07-28,2017-02,2.79,5,76.489,85.564,97.632,1138.0,2091.64,3.19,61.71,21.34,2.79
317,MBS 2004-02,2004-07-28,2017-03,0.25,5,76.509,85.583,97.565,1077.0,2160.23,3.21,61.69,21.33,0.25
318,MBS 2004-02,2004-07-28,2017-04,0.19,5,76.538,85.6,97.442,1124.0,2205.44,3.21,61.68,21.35,0.19
319,MBS 2004-02,2004-07-28,2017-05,2.11,5,76.578,85.623,97.546,950.0,2347.38,3.26,61.83,21.43,2.11
320,MBS 2004-02,2004-07-28,2017-06,4.01,5,76.711,85.68,97.338,1009.0,2391.79,3.22,61.78,21.77,4.01
321,MBS 2004-02,2004-07-28,2017-07,4.31,5,76.891,85.745,97.499,918.0,2402.71,3.28,61.82,22.0,4.31
322,MBS 2004-02,2004-07-28,2017-08,3.26,5,77.074,85.796,98.058,956.0,2363.19,3.28,61.67,22.08,3.26
323,MBS 2004-02,2004-07-28,2017-09,0.04,5,77.139,85.832,98.172,895.0,2394.47,3.24,61.67,22.1,0.04
324,MBS 2004-02,2004-07-28,2017-10,2.25,5,77.226,85.878,98.077,852.0,2523.43,3.33,61.65,22.22,2.25
325,MBS 2004-02,2004-07-28,2017-11,3.75,5,77.332,85.896,97.347,833.0,2476.37,3.39,61.64,21.4,3.75
326,MBS 2004-02,2004-07-28,2017-12,0.87,5,77.411,85.906,97.698,869.0,2467.49,3.42,61.66,21.44,0.87
327,MBS 2004-02,2004-07-28,2018-01,3.36,5,77.556,85.92,98.106,908.0,2566.46,3.47,61.72,21.3,3.36
328,MBS 2004-02,2004-07-28,2018-02,0.06,5,77.723,85.93,98.855,1015.0,2427.36,3.46,61.75,21.3,0.06
329,MBS 2004-02,2004-07-28,2018-03,0.99,5,77.917,85.922,98.751,1169.0,2445.85,3.45,61.81,21.39,0.99
330,MBS 2004-02,2004-07-28,2018-04,0.03,5,78.049,85.904,98.931,1109.0,2515.38,3.47,61.81,21.41,0.03
331,MBS 2004-02,2004-07-28,2018-05,0.29,5,78.127,85.857,98.979,1078.0,2423.01,3.49,61.84,21.42,0.29
332,MBS 2004-02,2004-07-28,2018-06,2.68,5,78.203,85.808,98.779,988.0,2326.13,3.46,61.72,21.7,2.68
355,MBS 2004-03,2004-08-18,2004-08,0.0,4.5,52.394,50.554,73.191,842.0,803.57,5.8,60.57,35.55,0.0
356,MBS 2004-03,2004-08-18,2004-09,0.44,4.5,52.283,50.314,73.191,784.0,835.09,5.63,60.57,35.55,0.44
357,MBS 2004-03,2004-08-18,2004-10,0.56,4.5,52.157,50.09,73.191,801.0,834.84,5.57,60.59,35.52,0.56
358,MBS 2004-03,2004-08-18,2004-11,0.63,4.5,51.926,49.714,72.75,813.0,878.06,5.47,60.6,35.49,0.63
359,MBS 2004-03,2004-08-18,2004-12,0.87,4.5,51.71,49.32,72.877,894.0,895.92,5.41,60.64,35.46,0.87
360,MBS 2004-03,2004-08-18,2005-01,0.77,4.5,51.567,49.086,73.594,979.0,932.7,5.45,60.67,35.45,0.77
361,MBS 2004-03,2004-08-18,2005-02,1.21,4.5,51.732,49.185,73.892,983.0,1011.36,5.53,60.71,35.45,1.21
362,MBS 2004-03,2004-08-18,2005-03,1.43,4.5,51.93,49.404,74.338,949.0,965.68,5.48,60.74,35.42,1.43
363,MBS 2004-03,2004-08-18,2005-04,1.32,4.5,52.229,49.582,74.413,896.0,911.3,5.32,60.77,35.37,1.32
364,MBS 2004-03,2004-08-18,2005-05,1.56,4.5,52.512,49.638,74.338,840.0,970.21,5.15,60.77,35.31,1.56
365,MBS 2004-03,2004-08-18,2005-06,2.05,4.5,52.94,49.721,74.114,864.0,1008.16,5.13,60.81,35.25,2.05
366,MBS 2004-03,2004-08-18,2005-07,2.17,4.5,53.379,49.775,74.413,875.0,1111.29,5.18,60.83,35.12,2.17
367,MBS 2004-03,2004-08-18,2005-08,1.9,4.5,53.573,49.874,74.636,832.0,1083.33,5.26,60.88,34.97,1.9
368,MBS 2004-03,2004-08-18,2005-09,1.52,4.5,53.702,50.277,75.008,858.0,1221.01,5.36,60.93,34.86,1.52
369,MBS 2004-03,2004-08-18,2005-10,1.95,4.5,53.685,50.619,74.859,861.0,1158.11,5.61,60.93,34.84,1.95
370,MBS 2004-03,2004-08-18,2005-11,1.62,4.5,53.682,50.738,74.561,775.0,1297.44,5.59,60.95,34.73,1.62
371,MBS 2004-03,2004-08-18,2005-12,2.01,4.5,53.785,50.818,74.785,823.0,1379.37,5.6,60.95,34.66,2.01
372,MBS 2004-03,2004-08-18,2006-01,1.42,4.5,53.964,51.002,75.231,867.0,1399.83,5.64,60.97,34.59,1.42
373,MBS 2004-03,2004-08-18,2006-02,1.99,4.5,54.208,51.222,75.381,947.0,1371.59,5.58,61.02,34.53,1.99
374,MBS 2004-03,2004-08-18,2006-03,1.94,4.5,54.556,51.606,75.827,922.0,1359.6,5.46,61.0,34.41,1.94
375,MBS 2004-03,2004-08-18,2006-04,2.33,4.5,55.038,51.897,75.902,843.0,1419.73,5.42,61.0,34.32,2.33
376,MBS 2004-03,2004-08-18,2006-05,2.2,4.5,55.6,52.082,76.05,774.0,1317.7,5.41,60.97,34.28,2.2
377,MBS 2004-03,2004-08-18,2006-06,2.49,4.5,55.866,52.141,75.902,808.0,1295.15,5.48,60.99,34.15,2.49
378,MBS 2004-03,2004-08-18,2006-07,1.91,4.5,55.986,52.171,76.199,821.0,1297.82,5.79,60.99,34.09,1.91
379,MBS 2004-03,2004-08-18,2006-08,1.92,4.5,56.121,52.273,76.645,808.0,1352.74,5.86,61.0,33.99,1.92
380,MBS 2004-03,2004-08-18,2006-09,2.25,4.5,56.392,52.714,76.868,769.0,1371.41,5.77,60.99,33.96,2.25
381,MBS 2004-03,2004-08-18,2006-10,2.91,4.5,57.151,53.264,76.496,796.0,1364.55,5.69,60.99,33.84,2.91
382,MBS 2004-03,2004-08-18,2006-11,3.01,4.5,58.925,53.804,76.125,771.0,1432.21,5.69,60.97,33.73,3.01
383,MBS 2004-03,2004-08-18,2006-12,2.47,4.5,60.024,54.11,76.348,788.0,1434.46,5.88,60.94,33.74,2.47
384,MBS 2004-03,2004-08-18,2007-01,1.97,4.5,60.548,54.343,76.496,853.0,1360.23,6.11,60.96,33.74,1.97
385,MBS 2004-03,2004-08-18,2007-02,1.68,4.5,60.768,54.505,77.017,856.0,1417.34,6.18,60.94,33.69,1.68
386,MBS 2004-03,2004-08-18,2007-03,1.69,4.5,60.88,54.727,77.464,833.0,1452.55,6.2,60.92,33.65,1.69
387,MBS 2004-03,2004-08-18,2007-04,1.5,4.5,60.959,54.921,77.761,814.0,1542.24,6.13,60.93,33.63,1.5
388,MBS 2004-03,2004-08-18,2007-05,1.33,4.5,60.979,54.954,77.836,773.0,1700.91,6.17,60.94,33.55,1.33
389,MBS 2004-03,2004-08-18,2007-06,1.82,4.5,61.062,54.962,77.836,774.0,1743.6,6.13,60.95,33.54,1.82
390,MBS 2004-03,2004-08-18,2007-07,2.42,4.5,61.221,55.013,78.134,793.0,1933.27,6.24,60.92,33.58,2.42
391,MBS 2004-03,2004-08-18,2007-08,2.11,4.5,61.336,55.081,78.208,760.0,1873.24,6.38,60.93,33.59,2.11
392,MBS 2004-03,2004-08-18,2007-09,1.32,4.5,61.498,55.247,78.655,723.0,1946.48,6.52,60.92,33.45,1.32
393,MBS 2004-03,2004-08-18,2007-10,2.45,4.5,61.656,55.376,78.803,727.0,2064.85,6.55,60.89,33.42,2.45
394,MBS 2004-03,2004-08-18,2007-11,2.04,4.5,61.823,55.454,78.803,729.0,1906.0,6.59,60.86,33.4,2.04
395,MBS 2004-03,2004-08-18,2007-12,1.69,4.5,61.91,55.491,79.101,732.0,1897.13,6.85,60.83,33.4,1.69
396,MBS 2004-03,2004-08-18,2008-01,1.51,4.5,62.08,55.577,79.472,771.0,1624.68,7.08,60.84,33.49,1.51
397,MBS 2004-03,2004-08-18,2008-02,1.47,4.5,62.271,55.732,79.771,810.0,1711.62,6.72,60.84,33.48,1.47
398,MBS 2004-03,2004-08-18,2008-03,1.96,4.5,62.746,56.091,80.515,803.0,1703.99,6.7,60.81,33.41,1.96
399,MBS 2004-03,2004-08-18,2008-04,1.62,4.5,63.294,56.415,80.962,782.0,1825.47,6.8,60.82,33.41,1.62
400,MBS 2004-03,2004-08-18,2008-05,3.08,4.5,63.679,56.576,81.63,749.0,1852.02,6.79,60.82,33.35,3.08
401,MBS 2004-03,2004-08-18,2008-06,2.56,4.5,64.064,56.758,82.151,756.0,1674.92,6.77,60.87,33.28,2.56
402,MBS 2004-03,2004-08-18,2008-07,2.32,4.5,64.314,56.882,82.747,760.0,1594.67,6.92,60.81,33.35,2.32
403,MBS 2004-03,2004-08-18,2008-08,1.88,4.5,64.442,56.973,82.598,757.0,1474.24,7.16,60.8,33.34,1.88
404,MBS 2004-03,2004-08-18,2008-09,1.24,4.5,64.591,57.184,82.673,719.0,1448.06,7.25,60.78,33.36,1.24
405,MBS 2004-03,2004-08-18,2008-10,1.02,4.5,64.557,57.258,82.598,735.0,1113.06,7.58,60.78,33.32,1.02
406,MBS 2004-03,2004-08-18,2008-11,0.95,4.5,64.297,57.066,82.375,745.0,1076.07,7.42,60.76,33.32,0.95
407,MBS 2004-03,2004-08-18,2008-12,0.81,4.5,63.833,56.424,82.375,784.0,1124.47,6.81,60.75,33.29,0.81
408,MBS 2004-03,2004-08-18,2009-01,1.0,4.5,63.479,55.893,82.45,843.0,1162.11,5.63,60.75,33.27,1.0
409,MBS 2004-03,2004-08-18,2009-02,1.41,4.5,63.32,55.769,83.045,911.0,1063.03,5.38,60.77,33.31,1.41
410,MBS 2004-03,2004-08-18,2009-03,1.67,4.5,63.209,55.816,83.64,950.0,1206.26,5.43,60.81,33.25,1.67
411,MBS 2004-03,2004-08-18,2009-04,1.81,4.5,63.247,55.911,83.862,927.0,1369.36,5.3,60.79,33.24,1.81
412,MBS 2004-03,2004-08-18,2009-05,1.68,4.5,63.315,56.025,83.862,916.0,1395.89,5.25,60.75,33.26,1.68
413,MBS 2004-03,2004-08-18,2009-06,2.98,4.5,63.438,56.175,83.788,943.0,1390.07,5.25,60.73,33.19,2.98
414,MBS 2004-03,2004-08-18,2009-07,3.57,4.5,63.611,56.366,84.086,911.0,1557.29,5.29,60.69,33.09,3.57
415,MBS 2004-03,2004-08-18,2009-08,2.46,4.5,63.812,56.637,84.384,886.0,1591.85,5.45,60.67,33.01,2.46
416,MBS 2004-03,2004-08-18,2009-09,2.94,4.5,64.268,57.444,84.459,809.0,1673.14,5.77,60.6,32.93,2.94
417,MBS 2004-03,2004-08-18,2009-10,2.14,4.5,64.512,57.859,84.235,786.0,1580.69,5.9,60.55,32.93,2.14
418,MBS 2004-03,2004-08-18,2009-11,1.97,4.5,64.676,58.186,84.384,811.0,1555.6,5.87,60.51,32.85,1.97
419,MBS 2004-03,2004-08-18,2009-12,1.9,4.5,64.768,58.336,84.682,821.0,1682.77,5.9,60.52,32.93,1.9
420,MBS 2004-03,2004-08-18,2010-01,1.84,4.5,64.851,58.508,85.351,1087.0,1602.43,5.88,60.5,32.98,1.84
421,MBS 2004-03,2004-08-18,2010-02,1.53,4.5,65.04,58.872,85.523,1076.0,1594.58,5.75,60.47,33.01,1.53
422,MBS 2004-03,2004-08-18,2010-03,2.43,4.5,65.201,59.271,85.696,971.0,1692.85,5.47,60.43,33.08,2.43
423,MBS 2004-03,2004-08-18,2010-04,3.28,4.5,65.327,59.643,86.041,914.0,1741.56,5.07,60.35,33.05,3.28
424,MBS 2004-03,2004-08-18,2010-05,2.16,4.5,65.358,59.886,86.128,780.0,1641.25,4.78,60.34,32.98,2.16
425,MBS 2004-03,2004-08-18,2010-06,2.83,4.5,65.365,60.123,86.041,853.0,1698.29,4.62,60.31,32.87,2.83
426,MBS 2004-03,2004-08-18,2010-07,3.6,4.5,65.303,60.282,86.214,903.0,1759.33,4.7,60.27,32.78,3.6
427,MBS 2004-03,2004-08-18,2010-08,3.25,4.5,65.271,60.499,86.647,817.0,1742.75,4.81,60.25,32.78,3.25
428,MBS 2004-03,2004-08-18,2010-09,2.91,4.5,65.333,60.887,87.337,844.0,1872.81,4.8,60.22,32.67,2.91
429,MBS 2004-03,2004-08-18,2010-10,3.7,4.5,65.469,61.397,87.337,821.0,1882.95,4.74,60.18,32.59,3.7
430,MBS 2004-03,2004-08-18,2010-11,5.46,4.5,65.721,62.036,86.906,729.0,1904.63,4.65,60.25,32.64,5.46
431,MBS 2004-03,2004-08-18,2010-12,4.52,4.5,65.991,62.492,87.251,835.0,2051.0,4.67,60.28,32.75,4.52
432,MBS 2004-03,2004-08-18,2011-01,3.4,4.5,66.3,63.026,88.288,889.0,2069.73,4.8,60.27,32.81,3.4
433,MBS 2004-03,2004-08-18,2011-02,3.26,4.5,66.83,64.046,88.892,986.0,1939.3,4.86,60.22,32.93,3.26
434,MBS 2004-03,2004-08-18,2011-03,3.69,4.5,67.482,65.164,89.238,1014.0,2106.7,4.89,60.16,32.77,3.69
435,MBS 2004-03,2004-08-18,2011-04,3.35,4.5,68.037,65.947,89.325,914.0,2192.36,4.88,60.15,32.86,3.35
436,MBS 2004-03,2004-08-18,2011-05,3.73,4.5,68.511,66.492,89.497,799.0,2142.47,4.9,60.09,32.83,3.73
437,MBS 2004-03,2004-08-18,2011-06,3.55,4.5,68.848,66.926,89.67,821.0,2100.69,4.87,60.1,32.66,3.55
438,MBS 2004-03,2004-08-18,2011-07,3.34,4.5,69.129,67.457,90.102,822.0,2133.21,4.9,60.07,32.81,3.34
439,MBS 2004-03,2004-08-18,2011-08,2.88,4.5,69.47,68.189,90.707,750.0,1880.11,4.97,60.03,32.72,2.88
440,MBS 2004-03,2004-08-18,2011-09,4.29,4.5,69.848,69.135,90.62,740.0,1769.65,5.0,59.86,32.83,4.29
441,MBS 2004-03,2004-08-18,2011-10,2.83,4.5,70.126,69.758,90.448,724.0,1909.03,5.01,59.89,32.77,2.83
442,MBS 2004-03,2004-08-18,2011-11,2.88,4.5,70.403,70.12,90.534,716.0,1847.51,5.01,59.85,32.71,2.88
443,MBS 2004-03,2004-08-18,2011-12,3.22,4.5,70.521,70.181,90.879,739.0,1825.74,4.95,59.8,32.74,3.22
444,MBS 2004-03,2004-08-18,2012-01,2.12,4.5,70.631,70.355,91.242,810.0,1955.79,5.06,59.8,32.74,2.12
445,MBS 2004-03,2004-08-18,2012-02,3.56,4.5,70.749,70.619,91.588,922.0,2030.25,5.02,59.72,32.84,3.56
446,MBS 2004-03,2004-08-18,2012-03,2.85,4.5,70.856,70.951,91.614,895.0,2014.04,5.0,59.74,32.89,2.85
447,MBS 2004-03,2004-08-18,2012-04,3.57,4.5,70.932,71.247,91.605,870.0,1981.99,4.94,59.82,32.57,3.57
448,MBS 2004-03,2004-08-18,2012-05,5.07,4.5,70.967,71.376,91.769,792.0,1843.47,4.85,59.67,32.74,5.07
449,MBS 2004-03,2004-08-18,2012-06,4.73,4.5,70.941,71.462,91.639,806.0,1854.01,4.76,59.56,32.54,4.73
450,MBS 2004-03,2004-08-18,2012-07,4.15,4.5,70.861,71.557,91.432,777.0,1881.99,4.64,59.61,32.51,4.15
451,MBS 2004-03,2004-08-18,2012-08,4.56,4.5,70.79,71.63,91.855,742.0,1905.12,4.41,59.58,32.48,4.56
452,MBS 2004-03,2004-08-18,2012-09,4.5,4.5,70.683,71.868,92.512,736.0,1996.21,4.29,59.66,32.4,4.5
453,MBS 2004-03,2004-08-18,2012-10,5.21,4.5,70.603,72.228,92.339,701.0,1912.06,4.23,59.65,32.3,5.21
454,MBS 2004-03,2004-08-18,2012-11,6.31,4.5,70.55,72.505,92.011,699.0,1932.9,4.19,59.36,32.09,6.31
455,MBS 2004-03,2004-08-18,2012-12,5.19,4.5,70.501,72.654,92.175,719.0,1997.05,4.16,59.22,32.22,5.19
456,MBS 2004-03,2004-08-18,2013-01,4.94,4.5,70.462,72.82,92.728,791.0,1961.94,4.17,59.29,32.13,4.94
457,MBS 2004-03,2004-08-18,2013-02,0.05,4.5,70.421,73.017,93.038,904.0,2026.49,4.06,59.23,32.31,0.05
458,MBS 2004-03,2004-08-18,2013-03,4.69,4.5,70.389,73.337,92.952,854.0,2004.89,3.97,59.24,31.98,4.69
